Date,HHMMSS,Snowlevel,Plot,Tleaf,Spp,PsCorrected,Conductancecorrected
7/23/2016,17:19:38,LOWSNOW,4,14.91,salix,15.22466539,0.34416826
7/23/2016,17:19:41,LOWSNOW,4,14.9,salix,15.36806883,0.34416826
7/23/2016,17:26:48,LOWSNOW,4,14.96,betula,6.129414553,0.125148139
7/23/2016,17:26:50,LOWSNOW,4,14.96,betula,5.987200758,0.126428064
7/23/2016,17:26:52,LOWSNOW,4,14.95,betula,6.200521451,0.127139132
7/23/2016,17:31:05,LOWSNOW,4,14.96,ledum,13.17333333,0.519466667
7/23/2016,17:31:09,LOWSNOW,4,14.99,ledum,12.53333333,0.5088
7/23/2016,17:31:11,LOWSNOW,4,15.02,ledum,11.41333333,0.4976
7/23/2016,17:35:27,LOWSNOW,4,14.82,eriophorum,6.258260404,0.177888909
7/23/2016,17:35:29,LOWSNOW,4,14.81,eriophorum,6.440435792,0.177888909
7/23/2016,17:35:32,LOWSNOW,4,14.85,eriophorum,6.3118414,0.178960529
7/23/2016,17:01:18,LOWSNOW,5,14.69,salix,12.53834867,0.241963452
7/23/2016,17:01:22,LOWSNOW,5,14.72,salix,12.37828465,0.242496999
7/23/2016,17:01:26,LOWSNOW,5,14.74,salix,12.484994,0.245164733
7/23/2016,17:07:29,LOWSNOW,5,14.95,betula,15.17150396,-0.005145119
7/23/2016,17:07:37,LOWSNOW,5,14.78,betula,19.26121372,-0.029023747
7/23/2016,17:07:41,LOWSNOW,5,14.77,betula,17.78364116,-0.03878628
7/23/2016,17:11:34,LOWSNOW,5,14.78,ledum,14.4341995,-0.178541492
7/23/2016,17:11:40,LOWSNOW,5,14.86,ledum,17.4015088,-0.144341995
7/23/2016,17:11:43,LOWSNOW,5,14.86,ledum,13.42833194,-0.139312657
7/23/2016,17:15:43,LOWSNOW,5,14.68,eriophorum,4.775634518,0.062619289
7/23/2016,17:15:45,LOWSNOW,5,14.67,eriophorum,4.982741117,0.064446701
7/23/2016,17:15:49,LOWSNOW,5,14.72,eriophorum,5.202030457,0.065664975
7/23/2016,15:18:41,AMBSNOW,1,15.08,salix,11.00318061,0.15335683
7/23/2016,15:18:43,AMBSNOW,1,15.06,salix,10.98598814,0.15301298
7/23/2016,15:18:45,AMBSNOW,1,15.03,salix,10.91721826,0.15301298
7/23/2016,15:22:37,AMBSNOW,1,14.7,betula,8.56645386,0.174811376
7/23/2016,15:22:40,AMBSNOW,1,14.78,betula,8.775391759,0.174811376
7/23/2016,15:22:43,AMBSNOW,1,14.73,betula,8.636099826,0.178293674
7/23/2016,15:25:31,AMBSNOW,1,15.13,ledum,18.44700944,0.012465897
7/23/2016,15:25:34,AMBSNOW,1,15.08,ledum,19.13955929,-0.017943337
7/23/2016,15:25:41,AMBSNOW,1,15,ledum,19.89506821,-0.091920252
7/23/2016,15:29:46,AMBSNOW,1,14.87,eriophorum,7.09204334,0.226551384
7/23/2016,15:29:48,AMBSNOW,1,14.88,eriophorum,7.157710408,0.223924702
7/23/2016,15:29:51,AMBSNOW,1,14.91,eriophorum,7.223377476,0.220641348
7/23/2016,15:35:07,AMBSNOW,2,15.06,salix,5.818471655,0.082295507
7/23/2016,15:35:10,AMBSNOW,2,15.11,salix,5.938029292,0.081299193
7/23/2016,15:35:13,AMBSNOW,2,15.17,salix,5.798545382,0.080502142
7/23/2016,15:38:34,AMBSNOW,2,14.77,betula,15.01772478,0.208185627
7/23/2016,15:38:36,AMBSNOW,2,14.76,betula,14.17982597,0.208185627
7/23/2016,15:38:40,AMBSNOW,2,14.76,betula,13.79310345,0.203029326
7/23/2016,15:43:21,AMBSNOW,2,14.84,ledum,4.200867052,0.463872832
7/23/2016,15:43:23,AMBSNOW,2,14.81,ledum,5.63583815,0.450867052
7/23/2016,15:43:26,AMBSNOW,2,14.84,ledum,5.505780347,0.430057803
7/23/2016,15:50:34,AMBSNOW,2,14.81,eriophorum,19.04024768,0.133513932
7/23/2016,15:50:36,AMBSNOW,2,14.76,eriophorum,18.69195046,0.133513932
7/23/2016,15:50:39,AMBSNOW,2,14.75,eriophorum,19.73684211,0.13119195
7/23/2016,16:04:36,AMBSNOW,3,14.97,salix,11.10406896,0.258587907
7/23/2016,16:04:39,AMBSNOW,3,14.97,salix,11.38293827,0.258587907
7/23/2016,16:04:42,AMBSNOW,3,14.97,salix,11.48434529,0.258587907
7/23/2016,16:07:27,AMBSNOW,3,14.76,betula,10.70154578,0.130064941
7/23/2016,16:07:30,AMBSNOW,3,14.73,betula,10.7564255,0.131711333
7/23/2016,16:07:34,AMBSNOW,3,14.61,betula,10.86618494,0.136650508
7/23/2016,16:16:02,AMBSNOW,3,15.11,ledum,16.4137931,0.477931034
7/23/2016,16:16:05,AMBSNOW,3,15.08,ledum,18.96551724,0.459310345
7/23/2016,16:16:08,AMBSNOW,3,15.07,ledum,16.82758621,0.447586207
7/23/2016,16:19:20,AMBSNOW,3,14.86,eriophorum,12.61404205,0.378421261
7/23/2016,16:19:23,AMBSNOW,3,14.84,eriophorum,12.61404205,0.373661246
7/23/2016,16:19:25,AMBSNOW,3,14.82,eriophorum,12.61404205,0.36890123
7/23/2016,16:23:32,AMBSNOW,4,14.53,salix,3.860819828,0.08551001
7/23/2016,16:23:36,AMBSNOW,4,14.58,salix,3.860819828,0.086653956
7/23/2016,16:23:41,AMBSNOW,4,14.55,salix,3.145853194,0.088941849
7/23/2016,16:26:18,AMBSNOW,4,14.89,betula,14.32789832,0.295801772
7/23/2016,16:26:21,AMBSNOW,4,14.81,betula,14.48196174,0.295801772
7/23/2016,16:26:24,AMBSNOW,4,14.8,betula,14.55899345,0.295801772
7/23/2016,16:32:28,AMBSNOW,4,14.98,ledum,3.180677541,0.023337516
7/23/2016,16:32:30,AMBSNOW,4,15,ledum,3.143036386,0.025595985
7/23/2016,16:32:33,AMBSNOW,4,14.99,ledum,2.710163112,0.028230866
7/23/2016,16:35:48,AMBSNOW,4,14.63,eriophorum,5.963981572,0.059639816
7/23/2016,16:35:51,AMBSNOW,4,14.57,eriophorum,6.34091861,0.06349295
7/23/2016,16:35:54,AMBSNOW,4,14.62,eriophorum,6.617339104,0.064749407
7/23/2016,16:40:43,AMBSNOW,5,14.93,salix,12.91348054,0.298994759
7/23/2016,16:40:46,AMBSNOW,5,14.92,salix,12.50107398,0.298994759
7/23/2016,16:40:49,AMBSNOW,5,14.93,salix,13.01658218,0.296417218
7/23/2016,16:43:22,AMBSNOW,5,14.8,betula,21.73672566,0.265486726
7/23/2016,16:43:25,AMBSNOW,5,14.84,betula,19.74557522,0.263827434
7/23/2016,16:43:28,AMBSNOW,5,14.85,betula,17.42256637,0.255530973
7/23/2016,16:46:41,AMBSNOW,5,14.39,ledum,9.73871734,0.190023753
7/23/2016,16:46:48,AMBSNOW,5,14.49,ledum,10.26128266,0.21567696
7/23/2016,16:46:52,AMBSNOW,5,14.35,ledum,9.596199525,0.227553444
7/23/2016,16:49:54,AMBSNOW,5,14.66,eriophorum,13.14539605,0.263827179
7/23/2016,16:49:57,AMBSNOW,5,14.67,eriophorum,13.14539605,0.264746438
7/23/2016,16:49:59,AMBSNOW,5,14.7,eriophorum,12.96154435,0.263827179
7/23/2016,13:11:44,HIGHSNOW,1,14.37,salix,16.09640812,0.350033002
7/23/2016,13:11:46,HIGHSNOW,1,14.4,salix,16.09640812,0.348755509
7/23/2016,13:11:50,HIGHSNOW,1,14.52,salix,16.09640812,0.343645538
7/23/2016,13:15:44,HIGHSNOW,1,14.95,betula,14.82823765,0.402513783
7/23/2016,13:15:47,HIGHSNOW,1,14.92,betula,14.7819717,0.402513783
7/23/2016,13:15:49,HIGHSNOW,1,14.84,betula,14.64317384,0.407140379
7/23/2016,13:55:29,HIGHSNOW,1,15.39,ledum,1.811254396,0.156858148
7/23/2016,13:56:03,HIGHSNOW,1,15.01,ledum,2.915592028,0.112192263
7/23/2016,13:56:05,HIGHSNOW,1,15.25,ledum,2.602579132,0.113950762
7/23/2016,13:51:19,HIGHSNOW,1,14.93,eriophorum,1.609278724,0.163102573
7/23/2016,13:51:21,HIGHSNOW,1,14.9,eriophorum,1.826748822,0.162015223
7/23/2016,13:51:26,HIGHSNOW,1,14.93,eriophorum,2.142080464,0.159840522
7/23/2016,13:59:17,HIGHSNOW,2,15.01,salix,9.623430962,0.162715016
7/23/2016,13:59:20,HIGHSNOW,2,14.98,salix,9.654424299,0.162715016
7/23/2016,13:59:22,HIGHSNOW,2,14.95,salix,9.561444289,0.162715016
7/23/2016,14:01:19,HIGHSNOW,2,15.54,betula,13.05173505,0.229268573
7/23/2016,14:01:21,HIGHSNOW,2,15.66,betula,13.01720665,0.224779881
7/23/2016,14:01:24,HIGHSNOW,2,15.77,betula,12.74097946,0.221327041
7/23/2016,14:03:52,HIGHSNOW,2,14.9,ledum,8.959107807,-0.479553903
7/23/2016,14:03:55,HIGHSNOW,2,14.88,ledum,10.33457249,-0.505576208
7/23/2016,14:03:58,HIGHSNOW,2,14.88,ledum,10.81784387,-0.513011152
7/23/2016,14:12:22,HIGHSNOW,2,17.11,eriophorum,8.429211578,0.163497638
7/23/2016,14:12:24,HIGHSNOW,2,17.1,eriophorum,8.719874046,0.159864358
7/23/2016,14:12:26,HIGHSNOW,2,17.1,eriophorum,8.501877195,0.15550442
7/23/2016,14:17:45,HIGHSNOW,3,14.82,salix,13.18297563,0.32448163
7/23/2016,14:18:04,HIGHSNOW,3,14.86,salix,16.0058203,0.321571481
7/23/2016,14:18:13,HIGHSNOW,3,14.89,salix,17.89741724,0.318661331
7/23/2016,14:29:10,HIGHSNOW,3,15.16,betula,10.02247385,0.246347999
7/23/2016,14:29:13,HIGHSNOW,3,15.12,betula,10.06137091,0.246347999
7/23/2016,14:29:16,HIGHSNOW,3,15.08,betula,9.957645432,0.247644567
7/23/2016,14:32:43,HIGHSNOW,3,15.2,ledum,1.520423601,0.021217852
7/23/2016,14:32:46,HIGHSNOW,3,15.22,ledum,1.429652042,0.02065053
7/23/2016,14:32:50,HIGHSNOW,3,15.27,ledum,0.69667171,0.019175492
7/23/2016,14:36:10,HIGHSNOW,3,14.93,eriophorum,7.796161482,0.242223693
7/23/2016,14:36:13,HIGHSNOW,3,14.93,eriophorum,7.319655857,0.242223693
7/23/2016,14:36:16,HIGHSNOW,3,14.93,eriophorum,6.829913964,0.242223693
7/23/2016,14:44:51,HIGHSNOW,4,14.9,salix,18.57622729,0.371524546
7/23/2016,14:44:54,HIGHSNOW,4,15.09,salix,17.84774778,0.361811486
7/23/2016,14:44:58,HIGHSNOW,4,15.16,salix,17.07070298,0.359383221
7/23/2016,14:48:35,HIGHSNOW,4,14.66,betula,8.040201005,0.119032663
7/23/2016,14:48:37,HIGHSNOW,4,14.65,betula,8.00879397,0.119660804
7/23/2016,14:48:40,HIGHSNOW,4,14.71,betula,8.103015075,0.120288945
7/23/2016,14:53:15,HIGHSNOW,4,15,ledum,2.6875,0.095138889
7/23/2016,14:53:18,HIGHSNOW,4,15.05,ledum,3.118055556,0.093402778
7/23/2016,14:53:21,HIGHSNOW,4,15.04,ledum,2.569444444,0.094791667
7/23/2016,14:56:23,HIGHSNOW,4,14.69,eriophorum,14.94464945,0.251845018
7/23/2016,14:56:25,HIGHSNOW,4,14.69,eriophorum,14.39114391,0.252767528
7/23/2016,14:56:28,HIGHSNOW,4,14.69,eriophorum,15.12915129,0.252767528
7/23/2016,15:00:46,HIGHSNOW,5,14.82,salix,17.5,0.409
7/23/2016,15:00:49,HIGHSNOW,5,14.85,salix,17.6,0.407
7/23/2016,15:00:52,HIGHSNOW,5,14.88,salix,17.5,0.405
7/23/2016,15:03:28,HIGHSNOW,5,14.67,betula,12.61919615,0.3015774
7/23/2016,15:03:32,HIGHSNOW,5,14.78,betula,12.51225381,0.297299706
7/23/2016,15:03:35,HIGHSNOW,5,14.74,betula,12.51225381,0.300507976
7/23/2016,15:08:32,HIGHSNOW,5,14.96,ledum,0.596005326,0.007765646
7/23/2016,15:08:35,HIGHSNOW,5,14.96,ledum,0.736617843,0.005193076
7/23/2016,15:08:39,HIGHSNOW,5,14.95,ledum,0.725432756,-0.000591212
7/23/2016,15:11:42,HIGHSNOW,5,14.88,eriophorum,9.83490566,0.175707547
7/23/2016,15:11:46,HIGHSNOW,5,14.9,eriophorum,10.4009434,0.174528302
7/23/2016,15:11:49,HIGHSNOW,5,14.94,eriophorum,9.45754717,0.170990566
8/11/2016,17:25:43,LOWSNOW,1,15,salix,14.4911443,0.43306868
8/11/2016,17:25:46,LOWSNOW,1,14.96,salix,14.02476265,0.43306868
8/11/2016,17:25:48,LOWSNOW,1,14.98,salix,13.82488479,0.429737383
8/11/2016,17:33:36,LOWSNOW,1,15,betula,9.106029106,0.291060291
8/11/2016,17:33:39,LOWSNOW,1,15.05,betula,12.78586279,0.288981289
8/11/2016,17:33:41,LOWSNOW,1,15.06,betula,9.708939709,0.283783784
8/11/2016,17:38:51,LOWSNOW,1,14.83,ledum,3.426346528,0.471122648
8/11/2016,17:38:53,LOWSNOW,1,14.86,ledum,3.815704088,0.463335496
8/11/2016,17:38:57,LOWSNOW,1,14.86,ledum,3.648280337,0.459441921
8/11/2016,17:46:14,LOWSNOW,1,14.94,eriophorum,7.485797037,0.193828673
8/11/2016,17:46:17,LOWSNOW,1,14.95,eriophorum,7.753146931,0.1904868
8/11/2016,17:46:20,LOWSNOW,1,14.97,eriophorum,7.35212209,0.189818425
8/11/2016,17:05:31,LOWSNOW,2,14.7,salix,13.37524388,0.470409712
8/11/2016,17:05:55,LOWSNOW,2,14.85,salix,13.07175374,0.437892911
8/11/2016,17:05:58,LOWSNOW,2,14.86,salix,13.18014307,0.435725125
8/11/2016,17:07:51,LOWSNOW,2,14.37,betula,9.484435798,0.376459144
8/11/2016,17:07:54,LOWSNOW,2,14.35,betula,9.557392996,0.372081712
8/11/2016,17:07:57,LOWSNOW,2,14.24,betula,9.922178988,0.376459144
8/11/2016,17:12:13,LOWSNOW,2,15.05,ledum,7.475516866,0.239934712
8/11/2016,17:12:16,LOWSNOW,2,15.05,ledum,7.720348205,0.239934712
8/11/2016,17:12:18,LOWSNOW,2,15.04,ledum,7.442872688,0.238302503
8/11/2016,17:15:04,LOWSNOW,2,14.57,eriophorum,13.88374676,0.519807479
8/11/2016,17:15:06,LOWSNOW,2,14.68,eriophorum,13.77267679,0.51536468
8/11/2016,17:15:09,LOWSNOW,2,14.78,eriophorum,13.32839689,0.509811181
8/11/2016,16:39:46,LOWSNOW,3,15.17,salix,12.30586841,0.426793124
8/11/2016,16:39:49,LOWSNOW,3,15.13,salix,12.3414345,0.426793124
8/11/2016,16:39:51,LOWSNOW,3,15.1,salix,12.98162418,0.423236515
8/11/2016,16:42:23,LOWSNOW,3,14.89,betula,11.71548117,0.270064663
8/11/2016,16:42:26,LOWSNOW,3,14.87,betula,12.01977938,0.264739445
8/11/2016,16:42:30,LOWSNOW,3,14.81,betula,11.94370483,0.260174971
8/11/2016,16:54:53,LOWSNOW,3,14.7,ledum,15.92213115,1.463114754
8/11/2016,16:54:56,LOWSNOW,3,14.7,ledum,17.39754098,1.450819672
8/11/2016,16:54:58,LOWSNOW,3,14.72,ledum,19.85655738,1.432377049
8/11/2016,16:58:46,LOWSNOW,3,14.63,eriophorum,6.982120838,0.339395808
8/11/2016,16:58:49,LOWSNOW,3,14.58,eriophorum,7.056103576,0.343094945
8/11/2016,16:58:51,LOWSNOW,3,14.65,eriophorum,7.028360049,0.340320592
8/11/2016,16:20:34,LOWSNOW,4,15.24,salix,13.05042395,0.390775407
8/11/2016,16:20:37,LOWSNOW,4,15.25,salix,12.75549912,0.3883177
8/11/2016,16:20:40,LOWSNOW,4,15.21,salix,12.43599721,0.3883177
8/11/2016,16:24:38,LOWSNOW,4,14.89,betula,9.387316374,0.206377642
8/11/2016,16:24:41,LOWSNOW,4,14.89,betula,10.03224651,0.205661053
8/11/2016,16:24:43,LOWSNOW,4,14.84,betula,9.960587603,0.209243999
8/11/2016,16:28:11,LOWSNOW,4,14.77,ledum,5.47440273,0.212969283
8/11/2016,16:28:12,LOWSNOW,4,14.77,ledum,5.47440273,0.212969283
8/11/2016,16:28:13,LOWSNOW,4,14.77,ledum,5.392491468,0.211604096
8/11/2016,16:28:14,LOWSNOW,4,14.78,ledum,5.692832765,0.210238908
8/11/2016,16:28:16,LOWSNOW,4,14.8,ledum,6.798634812,0.207508532
8/11/2016,16:28:17,LOWSNOW,4,14.81,ledum,7.645051195,0.204778157
8/11/2016,16:28:19,LOWSNOW,4,14.79,ledum,7.71331058,0.203412969
8/11/2016,16:28:20,LOWSNOW,4,14.77,ledum,6.853242321,0.203412969
8/11/2016,16:28:22,LOWSNOW,4,14.74,ledum,5.897610922,0.206143345
8/11/2016,16:31:10,LOWSNOW,4,14.84,eriophorum,12.91844861,0.259253797
8/11/2016,16:31:13,LOWSNOW,4,14.82,eriophorum,13.00693113,0.259253797
8/11/2016,16:31:16,LOWSNOW,4,14.83,eriophorum,13.00693113,0.259253797
8/11/2016,16:03:13,LOWSNOW,5,14.93,salix,15.99460457,0.387618912
8/11/2016,16:03:16,LOWSNOW,5,14.94,salix,15.88811586,0.385489138
8/11/2016,16:03:19,LOWSNOW,5,14.94,salix,15.82422263,0.385489138
8/11/2016,16:05:40,LOWSNOW,5,15.16,betula,8.407239819,0.284162896
8/11/2016,16:05:43,LOWSNOW,5,15.15,betula,8.597285068,0.278733032
8/11/2016,16:05:48,LOWSNOW,5,15.1,betula,8.180995475,0.274208145
8/11/2016,16:08:55,LOWSNOW,5,14.76,ledum,7.241746539,0.513312034
8/11/2016,16:08:58,LOWSNOW,5,14.79,ledum,6.96485623,0.506922258
8/11/2016,16:09:01,LOWSNOW,5,14.81,ledum,8.029818956,0.49627263
8/11/2016,16:11:18,LOWSNOW,5,14.67,eriophorum,12.82501196,0.513957569
8/11/2016,16:11:21,LOWSNOW,5,14.65,eriophorum,12.05933961,0.512043388
8/11/2016,16:11:23,LOWSNOW,5,14.68,eriophorum,12.82501196,0.507257936
8/11/2016,14:09:34,AMBSNOW,1,14.79,salix,17.37749936,0.383592208
8/11/2016,14:09:37,AMBSNOW,1,14.77,salix,17.50622157,0.38487943
8/11/2016,14:09:41,AMBSNOW,1,14.74,salix,17.37749936,0.387453875
8/11/2016,14:12:42,AMBSNOW,1,14.76,betula,11.45124717,0.175736961
8/11/2016,14:12:45,AMBSNOW,1,14.75,betula,11.19047619,0.175736961
8/11/2016,14:12:49,AMBSNOW,1,14.73,betula,11.31519274,0.175736961
8/11/2016,14:17:27,AMBSNOW,1,15.53,ledum,10.85253456,0.171428571
8/11/2016,14:17:30,AMBSNOW,1,15.51,ledum,10.85253456,0.169815668
8/11/2016,14:17:33,AMBSNOW,1,15.49,ledum,10.55299539,0.16797235
8/11/2016,14:21:39,AMBSNOW,1,15.04,eriophorum,6.740752017,0.546201857
8/11/2016,14:21:41,AMBSNOW,1,15.04,eriophorum,6.302329122,0.544375095
8/11/2016,14:21:44,AMBSNOW,1,15.05,eriophorum,6.640280104,0.540721571
8/11/2016,14:24:37,AMBSNOW,2,14.82,salix,15.47984224,0.489702016
8/11/2016,14:24:40,AMBSNOW,2,14.82,salix,15.24978089,0.489702016
8/11/2016,14:24:43,AMBSNOW,2,14.8,salix,15.38124452,0.489702016
8/11/2016,14:27:46,AMBSNOW,2,14.8,betula,17.01482844,0.39679619
8/11/2016,14:27:49,AMBSNOW,2,14.79,betula,16.82000216,0.397445611
8/11/2016,14:27:53,AMBSNOW,2,14.75,betula,17.07977054,0.398095032
8/11/2016,14:30:20,AMBSNOW,2,14.82,ledum,7.552447552,0.350473056
8/11/2016,14:30:23,AMBSNOW,2,14.77,ledum,7.897984369,0.345536816
8/11/2016,14:30:26,AMBSNOW,2,14.74,ledum,8.218839984,0.343068696
8/11/2016,14:35:59,AMBSNOW,2,15.25,eriophorum,14.26697278,0.295178747
8/11/2016,14:36:02,AMBSNOW,2,15.22,eriophorum,14.56215153,0.291243031
8/11/2016,14:36:05,AMBSNOW,2,15.18,eriophorum,14.46375861,0.286323385
8/11/2016,14:40:38,AMBSNOW,3,14.8,salix,14.8307825,0.534597974
8/11/2016,14:40:41,AMBSNOW,3,14.81,salix,14.48588058,0.534597974
8/11/2016,14:40:45,AMBSNOW,3,14.86,salix,14.8307825,0.5302867
8/11/2016,14:43:46,AMBSNOW,3,14.47,betula,9.535833643,0.202747865
8/11/2016,14:43:49,AMBSNOW,3,14.45,betula,9.702933531,0.201633866
8/11/2016,14:43:52,AMBSNOW,3,14.35,betula,9.502413665,0.206089863
8/11/2016,14:47:04,AMBSNOW,3,14.31,ledum,11.69954476,0.295902883
8/11/2016,14:47:06,AMBSNOW,3,14.36,ledum,11.51745068,0.293626707
8/11/2016,14:47:09,AMBSNOW,3,14.22,ledum,11.83611533,0.300455235
8/11/2016,14:53:56,AMBSNOW,3,15.47,eriophorum,10.80990066,0.257619128
8/11/2016,14:53:59,AMBSNOW,3,15.42,eriophorum,10.70887355,0.25054723
8/11/2016,14:54:02,AMBSNOW,3,15.37,eriophorum,10.80990066,0.24145479
8/11/2016,15:01:12,AMBSNOW,4,15.16,salix,6.066350711,0.43872715
8/11/2016,15:01:15,AMBSNOW,4,15.15,salix,5.660121869,0.43872715
8/11/2016,15:01:18,AMBSNOW,4,15.16,salix,6.039268788,0.43872715
8/11/2016,15:05:27,AMBSNOW,4,15.06,betula,14.59437964,0.282343584
8/11/2016,15:05:30,AMBSNOW,4,15.04,betula,14.59437964,0.281150583
8/11/2016,15:05:32,AMBSNOW,4,15.02,betula,14.47507953,0.278366914
8/11/2016,15:18:41,AMBSNOW,4,14.97,ledum,7.622789784,0.344466274
8/11/2016,15:18:44,AMBSNOW,4,14.95,ledum,7.177472168,0.340537001
8/11/2016,15:18:47,AMBSNOW,4,14.96,ledum,6.902423052,0.33529797
8/11/2016,15:22:00,AMBSNOW,4,14.65,eriophorum,10.62490853,0.564612908
8/11/2016,15:22:03,AMBSNOW,4,14.57,eriophorum,10.53709937,0.570759549
8/11/2016,15:22:06,AMBSNOW,4,14.61,eriophorum,10.53709937,0.565491
8/11/2016,15:30:32,AMBSNOW,5,14.94,salix,10.01311241,0.376683753
8/11/2016,15:30:35,AMBSNOW,5,14.96,salix,9.965430921,0.371915604
8/11/2016,15:30:38,AMBSNOW,5,14.97,salix,9.822386458,0.367147455
8/11/2016,15:32:58,AMBSNOW,5,14.88,betula,10.81983637,0.391217232
8/11/2016,15:33:01,AMBSNOW,5,14.9,betula,10.41910169,0.383703456
8/11/2016,15:33:04,AMBSNOW,5,14.86,betula,10.7196527,0.382200701
8/11/2016,15:37:31,AMBSNOW,5,14.93,ledum,3.954154728,0.185985934
8/11/2016,15:37:35,AMBSNOW,5,14.98,ledum,3.563427976,0.185985934
8/11/2016,15:37:38,AMBSNOW,5,15,ledum,3.469653556,0.185985934
8/11/2016,15:55:01,AMBSNOW,5,15.07,eriophorum,8.171521036,0.303398058
8/11/2016,15:55:05,AMBSNOW,5,15.01,eriophorum,8.899676375,0.290453074
8/11/2016,15:55:08,AMBSNOW,5,14.99,eriophorum,9.142394822,0.28236246
8/11/2016,11:57:04,HIGHSNOW,1,14.91,salix,16.81272493,0.441746106
8/11/2016,11:57:07,HIGHSNOW,1,14.9,salix,16.64789429,0.441746106
8/11/2016,11:57:10,HIGHSNOW,1,14.95,salix,16.40064833,0.438449493
8/11/2016,12:06:19,HIGHSNOW,1,14.9,betula,17.23107193,0.379128987
8/11/2016,12:06:21,HIGHSNOW,1,14.9,betula,17.2764766,0.379128987
8/11/2016,12:06:24,HIGHSNOW,1,14.9,betula,17.29917893,0.379128987
8/11/2016,12:34:15,HIGHSNOW,1,14.95,ledum,7.47098646,0.152321083
8/11/2016,12:34:18,HIGHSNOW,1,14.95,ledum,7.224371373,0.152321083
8/11/2016,12:34:21,HIGHSNOW,1,14.95,ledum,7.267891683,0.152321083
8/11/2016,12:37:02,HIGHSNOW,1,14.84,eriophorum,11.1422255,0.229918939
8/11/2016,12:37:05,HIGHSNOW,1,14.84,eriophorum,11.49594694,0.229918939
8/11/2016,12:37:09,HIGHSNOW,1,14.82,eriophorum,11.67280766,0.229034635
8/11/2016,12:41:05,HIGHSNOW,2,14.99,salix,20.07886272,0.560340355
8/11/2016,12:41:08,HIGHSNOW,2,14.99,salix,19.92321262,0.560340355
8/11/2016,12:41:11,HIGHSNOW,2,15,salix,19.92321262,0.558783854
8/11/2016,12:44:24,HIGHSNOW,2,14.42,betula,15.99275303,0.383760191
8/11/2016,12:44:27,HIGHSNOW,2,14.58,betula,15.7786379,0.377172033
8/11/2016,12:44:30,HIGHSNOW,2,14.71,betula,15.64687474,0.370583875
8/11/2016,12:49:09,HIGHSNOW,2,14.59,ledum,8.931497298,0.247864738
8/11/2016,12:49:12,HIGHSNOW,2,14.51,ledum,8.92103887,0.253093952
8/11/2016,12:49:15,HIGHSNOW,2,14.6,ledum,9.119748998,0.253093952
8/11/2016,12:55:16,HIGHSNOW,2,14.67,eriophorum,16.78918663,0.624614655
8/11/2016,12:55:19,HIGHSNOW,2,14.65,eriophorum,16.78918663,0.606118093
8/11/2016,12:55:23,HIGHSNOW,2,14.56,eriophorum,16.93146787,0.584775907
8/11/2016,12:59:26,HIGHSNOW,3,15.04,salix,22.12719745,0.551143691
8/11/2016,12:59:30,HIGHSNOW,3,14.88,salix,22.12719745,0.568791149
8/11/2016,12:59:35,HIGHSNOW,3,15.09,salix,22.12719745,0.545713704
8/11/2016,13:06:20,HIGHSNOW,3,14.74,betula,17.15401423,0.514620427
8/11/2016,13:06:24,HIGHSNOW,3,14.74,betula,17.15401423,0.513225791
8/11/2016,13:06:27,HIGHSNOW,3,14.69,betula,17.01455069,0.518804333
8/11/2016,13:11:20,HIGHSNOW,3,14.66,ledum,9.123117803,0.212577502
8/11/2016,13:11:24,HIGHSNOW,3,14.8,ledum,9.371124889,0.209034544
8/11/2016,13:11:27,HIGHSNOW,3,14.89,ledum,8.821966342,0.209034544
8/11/2016,13:15:07,HIGHSNOW,3,14.56,eriophorum,16.60899654,0.468201885
8/11/2016,13:15:09,HIGHSNOW,3,14.53,eriophorum,16.53740604,0.466770075
8/11/2016,13:15:12,HIGHSNOW,3,14.41,eriophorum,16.75217754,0.471065505
8/11/2016,13:19:44,HIGHSNOW,4,14.57,salix,14.22801882,0.324576679
8/11/2016,13:19:46,HIGHSNOW,4,14.45,salix,14.05016859,0.331246063
8/11/2016,13:19:51,HIGHSNOW,4,14.64,salix,14.16132498,0.322353551
8/11/2016,13:22:57,HIGHSNOW,4,14.78,betula,15.56683587,0.4642978
8/11/2016,13:23:01,HIGHSNOW,4,14.77,betula,15.70219966,0.465651438
8/11/2016,13:23:05,HIGHSNOW,4,14.73,betula,15.56683587,0.468358714
8/11/2016,13:27:03,HIGHSNOW,4,14.82,ledum,15.52238806,0.465671642
8/11/2016,13:27:08,HIGHSNOW,4,14.83,ledum,14.44776119,0.459701493
8/11/2016,13:27:13,HIGHSNOW,4,14.79,ledum,13.6119403,0.453731343
8/11/2016,13:30:56,HIGHSNOW,4,14.75,eriophorum,19.72936401,0.658457375
8/11/2016,13:30:59,HIGHSNOW,4,14.76,eriophorum,19.72936401,0.658457375
8/11/2016,13:31:02,HIGHSNOW,4,14.76,eriophorum,19.72936401,0.660081191
8/11/2016,13:37:06,HIGHSNOW,5,15.1,salix,19.2,0.523
8/11/2016,13:37:09,HIGHSNOW,5,15.38,salix,18.9,0.496
8/11/2016,13:37:13,HIGHSNOW,5,15.18,salix,18.9,0.51
8/11/2016,13:40:20,HIGHSNOW,5,14.46,betula,17.83157269,0.481452463
8/11/2016,13:40:23,HIGHSNOW,5,14.64,betula,17.9936779,0.470105098
